block_id,source_text,target_text,notes
1-726,726. Katamaṃ taṃ rūpaṃ āpodhātu? Yaṃ āpo āpogataṃ sineho sinehagataṃ bandhanattaṃ rūpassa – idaṃ taṃ rūpaṃ āpodhātu.,"What is that [material] form which is lightness of form?
That lightness of form which is its capacity for changing easily, its freedom from sluggishness and inertia—this is … lightness of form.",
1-727,727. Katamaṃ taṃ rūpaṃ na āpodhātu? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ na āpodhātu.,"What is that [material] form which is not lightness of form?
The sphere of vision … and bodily nutriment—this is … not lightness of form.",
1-728,728. Katamaṃ taṃ rūpaṃ rūpassa lahutā? Yā rūpassa lahutā lahupariṇāmatā adandhanatā avitthanatā – idaṃ taṃ rūpaṃ rūpassa lahutā .,"Questions on the other two modes of form “plasticity” and “wieldiness” are answered by the descriptions given in §§ 640 , 641 . The corresponding contradictory terms are described in the same terms as in § 727 , viz.: as in § 596 , with the omissions and insertion as indicated.
Evolution of (material) form",
1-729,729. Katamaṃ taṃ rūpaṃ rūpassa na lahutā? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na lahutā.,-,
1-730,730. Katamaṃ taṃ rūpaṃ rūpassa mudutā? Yā rūpassa mudutā maddavatā akakkhaḷatā akathinatā – idaṃ taṃ rūpaṃ rūpassa mudutā.,-,
1-731,731. Katamaṃ taṃ rūpaṃ rūpassa na mudutā? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na mudutā.,-,
1-732,732. Katamaṃ taṃ rūpaṃ rūpassa kammaññatā? Yā rūpassa kammaññatā kammaññattaṃ kammaññabhāvo – idaṃ taṃ rūpaṃ rūpassa kammaññatā.,"What is that [material] form which is the integration of form?
That which is accumulation of [material] form is the integration of form—this is, etc.",
1-733,733. Katamaṃ taṃ rūpaṃ rūpassa na kammaññatā? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na kammaññatā.,"What is that [material] form which is not the integration of form?
The sphere of vision … and bodily nutriment—this is … not, etc.",
1-734,"734. Katamaṃ taṃ rūpaṃ rūpassa upacayo? Yo āyatanānaṃ ācayo, so rūpassa upacayo – idaṃ taṃ rūpaṃ rūpassa upacayo.","Question on the “subsistence”, “decay”, and “impermanence” of form and their contradictories are answered analogously with those in the group on “Modes of form”, the three positives being described as in §§ 642 – 645 .
Nutrition",
1-735,735. Katamaṃ taṃ rūpaṃ rūpassa na upacayo? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na upacayo.,-,
1-736,"736. Katamaṃ taṃ rūpaṃ rūpassa santati? Yo rūpassa upacayo, sā rūpassa santati – idaṃ taṃ rūpaṃ rūpassa santati.",-,
1-737,737. Katamaṃ taṃ rūpaṃ rūpassa na santati? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na santati.,-,
1-738,738. Katamaṃ taṃ rūpaṃ rūpassa jaratā? Yā rūpassa jarā jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko – idaṃ taṃ rūpaṃ rūpassa jaratā.,-,
1-739,739. Katamaṃ taṃ rūpaṃ rūpassa na jaratā? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na jaratā.,-,
1-740,740. Katamaṃ taṃ rūpaṃ rūpassa aniccatā? Yo rūpassa khayo vayo bhedo paribhedo aniccatā antaradhānaṃ – idaṃ taṃ rūpaṃ rūpassa aniccatā.,"What is that [material] form which is bodily nutriment?
This is answered as in § 646 .",
1-741,741. Katamaṃ taṃ rūpaṃ rūpassa na aniccatā? Cakkhāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ rūpassa na aniccatā.,"What is that [material] form which is not bodily nutriment?
The sphere of vision … and the impermanence of form—this is … is not bodily nutriment.
Such are the Categories of [material] Form under Dual Aspects.
[End of] the Exposition of the Pairs.
[Material] Form under a Triple Aspect
Exposition of the Triplets",
1-742,"742. Katamaṃ taṃ rūpaṃ kabaḷīkāro āhāro? Odano kummāso sattu maccho maṃsaṃ khīraṃ dadhi sappi navanītaṃ telaṃ madhu phāṇitaṃ, yaṃ vā panaññampi atthi rūpaṃ yamhi yamhi janapade tesaṃ tesaṃ sattānaṃ mukhāsiyaṃ dantavikhādanaṃ galajjhoharaṇīyaṃ kucchivitthambhanaṃ, yāya ojāya sattā yāpenti – idaṃ taṃ rūpaṃ kabaḷīkāro āhāro.","What is that [material] form which is
personal and derived?
The spheres of the five senses.
external and derived?
The sphere of visible shapes … and bodily nutriment.
external and not derived?
The sphere of the tangible and the fluid element.",
1-743,"743. Katamaṃ taṃ rūpaṃ na kabaḷīkāro āhāro? Cakkhāyatanaṃ…pe… rūpassa aniccatā – idaṃ taṃ rūpaṃ na kabaḷīkāro āhāro.
Evaṃ duvidhena rūpasaṅgaho.
Dukaniddeso.",-,
1-744,744. Katamaṃ taṃ rūpaṃ ajjhattikaṃ upādā? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ upādā.,-,
1-745,745. Katamaṃ taṃ rūpaṃ bāhiraṃ upādā? Rūpāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ upādā.,"What is that [material] form which is
personal and grasped at?
The spheres of the five senses.
external and grasped at?
Woman-faculty, man-faculty, life, or whatever other [material] form exists through karma having been wrought, whether it be in the spheres of visible shape, odour, taste, or the tangible, in the spatial or the fluid element, in the integration or subsistence of form, or in bodily nutriment.
external and not grasped at?
The sphere of sound, bodily and vocal intimation, the lightness, plasticity, wieldiness, decay, and impermanence of form, or whatever other [material] form exists which is not due to karma having been wrought, whether it be in the spheres of visible form, odour, taste, or the tangible, in the spatial or the fluid element, etc. [Continue as in (ii)] .",
1-746,746. Katamaṃ taṃ rūpaṃ bāhiraṃ no upādā? Phoṭṭhabbāyatanaṃ āpodhātu – idaṃ taṃ rūpaṃ bāhiraṃ no upādā.,-,
1-747,747. Katamaṃ taṃ rūpaṃ ajjhattikaṃ upādiṇṇaṃ? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ upādiṇṇaṃ.,-,
1-748,"748. Katamaṃ taṃ rūpaṃ bāhiraṃ upādiṇṇaṃ? Itthindriyaṃ purisindriyaṃ jīvitindriyaṃ, yaṃ vā panaññampi atthi rūpaṃ kammassa katattā rūpāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ upādiṇṇaṃ.","What is that [material] form which is
personal and both grasped at and favourable to grasping?
external and both grasped at and favourable to grasping?
external and not grasped at, but favourable to grasping?
The answers are identical with those in the preceding triplet, taken in order.",
1-749,"749. Katamaṃ taṃ rūpaṃ bāhiraṃ anupādiṇṇaṃ? Saddāyatanaṃ kāyaviññatti vacīviññatti rūpassa lahutā rūpassa mudutā rūpassa kammaññatā rūpassa jaratā rūpassa aniccatā, yaṃ vā panaññampi atthi rūpaṃ na kammassa katattā rūpāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ anupādiṇṇaṃ.",-,
1-750,750. Katamaṃ taṃ rūpaṃ ajjhattikaṃ upādiṇṇupādāniyaṃ. Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ upādiṇṇupādāniyaṃ.,-,
1-751,"751. Katamaṃ taṃ rūpaṃ bāhiraṃ upādiṇṇupādāniyaṃ? Itthindriyaṃ purisindriyaṃ jīvitindriyaṃ, yaṃ vā panaññampi atthi rūpaṃ kammassa katattā rūpāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ upādiṇṇupādāniyaṃ.","What is that form which is
personal and invisible?
The spheres of the five senses.
external and visible?
The sphere of visible shape.
external and invisible?
The sphere of sound … and bodily nutriment.",
1-752,"752. Katamaṃ taṃ rūpaṃ bāhiraṃ anupādiṇṇupādāniyaṃ ? Saddāyatanaṃ kāyaviññatti vacīviññatti rūpassa lahutā rūpassa mudutā rūpassa kammaññatā rūpassa jaratā rūpassa aniccatā, yaṃ vā panaññampi atthi rūpaṃ na kammassa katattā rūpāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ anupādiṇṇupādāniyaṃ.",-,
1-753,753. Katamaṃ taṃ rūpaṃ ajjhattikaṃ anidassanaṃ? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ anidassanaṃ.,-,
1-754,754. Katamaṃ taṃ rūpaṃ bāhiraṃ sanidassanaṃ? Rūpāyatanaṃ – idaṃ taṃ rūpaṃ bāhiraṃ sanidassanaṃ.,"What is that [material] form which is
personal and reacting?
The spheres of the five senses.
external and reacting?
The spheres of the five kinds of sense-objects.
external and non-reacting?
Sex … and bodily nutriment.",
1-755,755. Katamaṃ taṃ rūpaṃ bāhiraṃ anidassanaṃ? Saddāyatanaṃ …pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ anidassanaṃ.,-,
1-756,756. Katamaṃ taṃ rūpaṃ ajjhattikaṃ sappaṭighaṃ? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ sappaṭighaṃ.,-,
1-757,757. Katamaṃ taṃ rūpaṃ bāhiraṃ sappaṭighaṃ? Rūpāyatanaṃ…pe… phoṭṭhabbāyatanaṃ – idaṃ taṃ rūpaṃ bāhiraṃ sappaṭighaṃ.,"What is that [material] form which is
personal and a faculty?
The five faculties of sense.
external and a faculty?
Sex and vitality.
external and not a faculty?
The sphere of visible shape … and bodily nutriment.",
1-758,758. Katamaṃ taṃ rūpaṃ bāhiraṃ appaṭighaṃ? Itthindriyaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ appaṭighaṃ.,-,
1-759,759. Katamaṃ taṃ rūpaṃ ajjhattikaṃ indriyaṃ? Cakkhundriyaṃ…pe… kāyindriyaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ indriyaṃ.,-,
1-760,760. Katamaṃ taṃ rūpaṃ bāhiraṃ indriyaṃ? Itthindriyaṃ purisindriyaṃ jīvitindriyaṃ – idaṃ taṃ rūpaṃ bāhiraṃ indriyaṃ.,"What is that [material] form which is
personal and not one of the Great Phenomena?
The spheres of the five senses.
external and belonging to the Great Phenomena?
The sphere of the tangible and the fluid element.
external and not one of the Great Phenomena?
The spheres of the [other four kinds of sense-objects] … and bodily nutriment.",
1-761,761. Katamaṃ taṃ rūpaṃ bāhiraṃ na indriyaṃ? Rūpāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ na indriyaṃ.,-,
1-762,762. Katamaṃ taṃ rūpaṃ ajjhattikaṃ na mahābhūtaṃ? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ na mahābhūtaṃ.,-,
1-763,763. Katamaṃ taṃ rūpaṃ bāhiraṃ mahābhūtaṃ? Phoṭṭhabbāyatanaṃ āpodhātu – idaṃ taṃ rūpaṃ bāhiraṃ mahābhūtaṃ.,"What is that [material] form which is
personal and not intimation?
The spheres of the five senses.
external and intimation?
Bodily and vocal intimation.
external and not intimation?
The spheres of the five kinds of sense-objects … and bodily nutriment.",
1-764,764. Katamaṃ taṃ rūpaṃ bāhiraṃ na mahābhūtaṃ? Rūpāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ na mahābhūtaṃ.,-,
1-765,765. Katamaṃ taṃ rūpaṃ ajjhattikaṃ na viññatti? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ na viññatti?,-,
1-766,766. Katamaṃ taṃ rūpaṃ bāhiraṃ viññatti? Kāyaviññatti vacīviññatti – idaṃ taṃ rūpaṃ bāhiraṃ viññatti.,"What is that [material] form which is
personal and sprung from mind?
The spheres of the five senses.
external and sprung from mind?
Bodily and vocal intimation, or whatever other form exists which is born of mind, caused by mind, etc. [Continue as in § 667 ] .
external and not sprung from mind?
Sex-faculty, life-faculty, the decay and impermanence of form, or whatever other form exists which is not born of mind, caused by mind, etc. [Continue as in § 668 ] .",
1-767,767. Katamaṃ taṃ rūpaṃ bāhiraṃ na viññatti? Rūpāyatanaṃ…pe… kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ na viññatti.,-,
1-768,768. Katamaṃ taṃ rūpaṃ ajjhattikaṃ na cittasamuṭṭhānaṃ? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ na cittasamuṭṭhānaṃ.,-,
1-769,"769. Katamaṃ taṃ rūpaṃ bāhiraṃ cittasamuṭṭhānaṃ? Kāyaviññatti vacīviññatti, yaṃ vā panaññampi atthi rūpaṃ cittajaṃ cittahetukaṃ cittasamuṭṭhānaṃ rūpāyatanaṃ saddāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa lahutā rūpassa mudutā rūpassa kammaññatā rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ cittasamuṭṭhānaṃ.","What is that [material] form which is
personal and does not come into being together with mind?
The spheres of the five senses.
external and comes into being together with mind?
Bodily and vocal intimation.
external and does not come into being, etc.?
The spheres of the five kinds of sense-objects … and bodily nutriment.",
1-770,"770. Katamaṃ taṃ rūpaṃ bāhiraṃ na cittasamuṭṭhānaṃ? Itthindriyaṃ purisindriyaṃ jīvitindriyaṃ rūpassa jaratā rūpassa aniccatā, yaṃ vā panaññampi atthi rūpaṃ na cittajaṃ na cittahetukaṃ na cittasamuṭṭhānaṃ rūpāyatanaṃ saddāyatanaṃ gandhāyatanaṃ rasāyatanaṃ phoṭṭhabbāyatanaṃ ākāsadhātu āpodhātu rūpassa lahutā rūpassa mudutā rūpassa kammaññatā rūpassa upacayo rūpassa santati kabaḷīkāro āhāro – idaṃ taṃ rūpaṃ bāhiraṃ na cittasamuṭṭhānaṃ.",-,
1-771,771. Katamaṃ taṃ rūpaṃ ajjhattikaṃ na cittasahabhu? Cakkhāyatanaṃ…pe… kāyāyatanaṃ – idaṃ taṃ rūpaṃ ajjhattikaṃ na cittasahabhu.,-,
1-772,772. Katamaṃ taṃ rūpaṃ bāhiraṃ cittasahabhu? Kāyaviññatti vacīviññatti – idaṃ taṃ rūpaṃ bāhiraṃ cittasahabhu.,"What is that [material] form which is
personal and not consecutive to mind?
external and consecutive to mind?
external and not consecutive to mind?
The answers are identical with those in the preceding triplet, taken in order.",
